tempo|week|week_int|year|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
20201221|52|0003|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|9|9|6|9|9|0.0|9|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|10|11|5|11|12|0.0|11|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|13|16|4|16|16|0.0|16|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|9|9|3|9|9|0.0|9|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|8|7|2|9|8|96.0|8|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|9|10|7|26|11|34.0|20|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|9|9|5|9|9|0.0|9|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|10|13|6|13|13|0.0|13|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|9|8|7|10|9|388.0|9|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|13|14|9|14|14|0.0|14|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|51583031|R&D BR - Hotsite Santander|UA-51583031-14|Solicite seu cartão|PREMIUM|https://www.soliciteseucartao.com.br|USD|WEB|https://www.soliciteseucartao.com.br|178705258|Teste|5|5|5|7|6|6.0|7|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|11|0|2|0|12|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|4|0|2|0|4|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|7|0|2|0|7|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|6|0|1|0|6|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|0|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|0|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|4|0|1|0|5|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|10|0|1|0|10|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|8|0|3|0|8|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|4|0|1|0|4|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|10|0|2|0|10|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|0|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|1|0|1|0|1|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|6|0|3|0|6|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|5|0|2|0|5|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|19|0|3|0|25|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|0|0|4|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|4|0|0|0|5|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|4|0|1|0|4|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|5|0|0|0|5|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|6|0|2|0|7|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|9|0|3|0|10|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|1|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|1|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|1|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|7|0|0|0|8|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|7|0|0|0|7|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|1|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|0|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|1|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|74611751|Santander NOW|UA-74611751-1|App Santander NOW|PREMIUM|--|USD|APP|--|117804469|Todos os dados do aplicativo para dispositivos móveis|3|0|2|0|3|0.0|0|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|75457|76412|21433|294669|158553|1.9165333E7|243612|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|66422|69682|15993|261893|143475|1.6557628E7|221048|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|67242|68655|16306|253724|141588|1.533851E7|218079|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|64911|69255|15544|227770|130548|1.5213921E7|193763|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|8045|7902|3940|19785|12699|731856.0|17723|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|2390|2760|1070|6203|4172|275951.0|5624|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|69647|71643|17101|265619|148466|1.7080687E7|227638|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|63038|66623|16410|235098|134428|1.3514851E7|206522|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|76322|75695|21083|275227|155802|1.686738E7|237367|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|74330|72704|18154|265232|152076|1.5392945E7|231064|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|69259|67475|15897|254752|143910|1.5215191E7|222023|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|7981|8008|3990|19440|12578|675729.0|17182|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|2837|2719|1281|7348|4536|340767.0|6417|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|71873|72033|17266|262288|149465|1.6755645E7|227289|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|70647|69039|17721|254080|143980|1.5440114E7|221166|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|88055|73518|31320|318114|164924|1.8662256E7|273349|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|69490|66777|16018|250501|141496|1.5022161E7|219026|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|68502|61578|15714|252058|135854|1.6714669E7|215835|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|7742|7699|3778|18000|11949|684054.0|16127|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|2223|2323|963|5744|3743|264710.0|5115|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|67503|65733|15684|255670|142039|1.769475E7|221637|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|65473|63930|14718|242490|136728|1.5578164E7|213020|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|61872|58495|13099|222386|125829|1.4234398E7|194845|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|34014|26782|7243|95922|55488|5755980.0|84819|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|1779|2309|967|4211|3133|148609.0|3910|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|5449|5730|2667|12266|8533|477381.0|11085|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|1973|2221|938|4886|3344|193447.0|4428|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|64430|63973|14780|240502|134853|1.6950934E7|206953|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|64501|62483|13990|229135|131641|1.4776074E7|200832|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|55070|52549|11914|198244|111309|1.300404E7|172627|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|74611751|Santander NOW|UA-74611751-2|Intranet Santander|PREMIUM|http://www.intranet.local2.santander.br|USD|WEB|http://www.intranet.local2.santander.br|158697885|All Web Site Data|13138|11910|4079|35813|21831|2131360.0|31785|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|2|2|2|2|2|0.0|2|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|1|0|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|164251816|All Web Site Data|1|0|1|2|1|109.0|1|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167143976|Mídias|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167143976|Mídias|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167143976|Mídias|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167143976|Mídias|2|2|2|2|2|0.0|2|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167143976|Mídias|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167143976|Mídias|1|1|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167143976|Mídias|1|0|1|2|1|109.0|1|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|74611751|Santander NOW|UA-74611751-3|Santander NOW - Notícias e Mídias|PREMIUM|https://santander.com.br/wp-content/uploads/|USD|WEB|https://santander.com.br/wp-content/uploads/|167202974|Notícias|1|0|1|1|1|0.0|1|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|74611751|Santander NOW|UA-74611751-4|1. Santander NOW - Web|PREMIUM|https://now.santanderbr.com|BRL|WEB|https://now.santanderbr.com|221243771|BR - Santander - Raw Data|75612|47498|21491|221129|156055|2.9972192E7|187655|2021-02-21 22:58:32.426159|basic|day
